filename,distance
WS-numArg20-pbCycle0.75-beta0-baseDegree8-1.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree12-3.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree12-2.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree4-4.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree8-3.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree8-4.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree12-2.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree16-0.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree4-1.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree4-0.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree8-4.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree8-2.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree4-1.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree16-1.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree12-4.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree4-4.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree16-1.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree8-0.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree4-2.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree16-3.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree4-2.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree8-3.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree4-4.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree4-1.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree8-2.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree12-4.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree4-0.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree12-4.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree4-1.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree4-1.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree4-4.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree4-4.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree12-4.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree12-3.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree8-3.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree16-3.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree16-4.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree12-2.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree16-0.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree12-4.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree4-2.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree8-4.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree8-4.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree16-0.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree16-0.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree16-4.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree16-3.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree4-0.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree16-3.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree8-4.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree16-1.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree12-3.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree4-2.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree4-2.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree4-4.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree8-2.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree16-3.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree8-2.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree4-4.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree12-3.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree16-4.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree8-1.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree16-1.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree12-3.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree8-0.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree16-4.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree8-4.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree8-0.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree4-2.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree8-0.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree8-1.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree4-0.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree8-3.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree4-0.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree4-4.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree12-1.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree12-2.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree16-0.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree8-0.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree4-4.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree12-1.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree12-1.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree16-0.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree12-3.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree16-0.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree12-4.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree16-1.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree4-1.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree8-1.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree4-2.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree4-4.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree4-2.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree4-1.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree8-2.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree12-1.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree8-1.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree4-1.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree4-2.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree4-2.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree12-2.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree4-0.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree12-4.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree12-2.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree16-3.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree4-2.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree12-4.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree8-3.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree12-4.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree4-0.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree8-2.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree4-1.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree16-4.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree12-1.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree12-2.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree4-2.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree4-4.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree16-0.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree4-0.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree16-0.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree12-3.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree4-1.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree8-4.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree16-4.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree16-4.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree8-0.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree16-3.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree8-0.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree12-1.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree16-0.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree8-0.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree4-0.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree16-0.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree8-4.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree8-4.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree16-3.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree8-3.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree12-1.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree8-2.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree16-3.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree8-4.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree8-1.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree4-0.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree12-2.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree8-3.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree12-3.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree8-1.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree16-4.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree4-1.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree4-1.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree16-4.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree4-0.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree16-3.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree4-4.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree8-0.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree12-3.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree16-4.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree16-1.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.25-beta0.75-baseDegree16-1.apx,0
WS-numArg20-pbCycle0.75-beta0.25-baseDegree16-4.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree12-3.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree8-4.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree12-3.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree4-0.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree12-2.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree16-3.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree8-0.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree8-3.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree16-1.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree16-4.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree8-3.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree12-3.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree12-2.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree16-3.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree12-4.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree4-4.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree12-1.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.75-beta0-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree8-1.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree8-2.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree16-3.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree8-2.apx,0
WS-numArg20-pbCycle0.5-beta0.75-baseDegree12-4.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree16-0.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree12-1.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree8-0.apx,0
WS-numArg20-pbCycle0.5-beta0.25-baseDegree8-1.apx,0
WS-numArg20-pbCycle0.75-beta0.5-baseDegree12-3.apx,0
WS-numArg20-pbCycle0.25-beta1-baseDegree8-1.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.5-beta1-baseDegree16-1.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree16-1.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree12-0.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree12-4.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree4-1.apx,0
WS-numArg20-pbCycle0.5-beta0.5-baseDegree12-1.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree12-1.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree12-1.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree8-3.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree16-1.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree16-1.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree16-2.apx,0
WS-numArg20-pbCycle0.25-beta0.25-baseDegree8-1.apx,0
WS-numArg20-pbCycle0.25-beta0-baseDegree4-3.apx,0
WS-numArg20-pbCycle0.75-beta1-baseDegree8-2.apx,0
WS-numArg20-pbCycle0.75-beta0.75-baseDegree4-0.apx,0
WS-numArg20-pbCycle0.5-beta0-baseDegree12-4.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree16-0.apx,0
WS-numArg20-pbCycle0.25-beta0.5-baseDegree8-4.apx,0
